Time (us),Address,RSSI (dBm),Raw data,Connectable,Addr Type
30190932117,C9:9B:15:F2:26:09,-22,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30192909201,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30194922920,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30202927464,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30204938565,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30208948947,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30214978071,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30216980502,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30220978506,C9:9B:15:F2:26:09,-27,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30222978658,C9:9B:15:F2:26:09,-27,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30224981338,C9:9B:15:F2:26:09,-22,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30227025569,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30228992555,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30234995647,C9:9B:15:F2:26:09,-28,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30237016409,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30239004935,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30241012702,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30243016782,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30245016064,C9:9B:15:F2:26:09,-28,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30247031514,C9:9B:15:F2:26:09,-28,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30249045959,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30251047609,C9:9B:15:F2:26:09,-22,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30253036963,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30257046402,C9:9B:15:F2:26:09,-27,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30259094901,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30261058325,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30265086093,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30271073155,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30273076346,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30275077911,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30277088259,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30279081106,C9:9B:15:F2:26:09,-27,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30283091818,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30285106337,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30289106898,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30291113010,C9:9B:15:F2:26:09,-27,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30293119174,C9:9B:15:F2:26:09,-27,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30295122303,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30297127751,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30299140109,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30301140731,C9:9B:15:F2:26:09,-27,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30305191770,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30307174379,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30309165197,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30311163188,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30313168876,C9:9B:15:F2:26:09,-28,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30315181863,C9:9B:15:F2:26:09,-27,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30317174499,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30319186265,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30321187869,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30323194898,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30325193142,C9:9B:15:F2:26:09,-28,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30327204439,C9:9B:15:F2:26:09,-28,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30329225769,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30331227395,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30333226695,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30337255741,C9:9B:15:F2:26:09,-27,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30339261420,C9:9B:15:F2:26:09,-22,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30341246806,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30345264882,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30347264185,C9:9B:15:F2:26:09,-29,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30349272892,C9:9B:15:F2:26:09,-29,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30351297740,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30353287751,C9:9B:15:F2:26:09,-22,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30355295749,C9:9B:15:F2:26:09,-24,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30357304390,C9:9B:15:F2:26:09,-27,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30361313904,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30363321473,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30365329286,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30367331883,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30369347190,C9:9B:15:F2:26:09,-28,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30371341160,C9:9B:15:F2:26:09,-27,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30373340132,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30375346121,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30377357424,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30379352305,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30381363190,C9:9B:15:F2:26:09,-27,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30385363812,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30387358338,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30389370084,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30391367747,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30393378084,C9:9B:15:F2:26:09,-27,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30395379942,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30397429609,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30399388482,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30401394287,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30403404919,C9:9B:15:F2:26:09,-28,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30407425152,C9:9B:15:F2:26:09,-22,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30409413053,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30411429498,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30413426288,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30415425335,C9:9B:15:F2:26:09,-27,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30419434744,C9:9B:15:F2:26:09,-22,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30421447584,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30425458962,C9:9B:15:F2:26:09,-28,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30427461572,C9:9B:15:F2:26:09,-28,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30429469114,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30431469222,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30433474432,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30435481921,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30437489722,C9:9B:15:F2:26:09,-29,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30441495862,C9:9B:15:F2:26:09,-22,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30443522954,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30445518982,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30447509322,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30449518052,C9:9B:15:F2:26:09,-27,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30453534479,C9:9B:15:F2:26:09,-22,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30457533028,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30459542177,C9:9B:15:F2:26:09,-28,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30461548509,C9:9B:15:F2:26:09,-27,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30463560795,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30465550564,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30467555076,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30469559143,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30471580366,C9:9B:15:F2:26:09,-27,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30473574276,C9:9B:15:F2:26:09,-27,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30475573409,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30477607709,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30479592421,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30483585760,C9:9B:15:F2:26:09,-27,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30485593677,C9:9B:15:F2:26:09,-27,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30487626417,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30489602780,C9:9B:15:F2:26:09,-22,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30491606240,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30493617305,C9:9B:15:F2:26:09,-28,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30495619124,C9:9B:15:F2:26:09,-28,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30497638951,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30499650555,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30501632859,C9:9B:15:F2:26:09,-24,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30503639858,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30505647363,C9:9B:15:F2:26:09,-27,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30507646826,C9:9B:15:F2:26:09,-28,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30509653586,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30511661682,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30513664088,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30515687709,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30517680947,C9:9B:15:F2:26:09,-28,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30521695161,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30523696937,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30525698387,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30527716671,C9:9B:15:F2:26:09,-27,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30531715792,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30533724140,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30535729984,C9:9B:15:F2:26:09,-24,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30537742186,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30539743327,C9:9B:15:F2:26:09,-27,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30541748274,C9:9B:15:F2:26:09,-28,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30543781033,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30545761535,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30547777584,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30549778481,C9:9B:15:F2:26:09,-27,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30551799063,C9:9B:15:F2:26:09,-28,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30553777924,C9:9B:15:F2:26:09,-22,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30557796881,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30559783615,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30561826925,C9:9B:15:F2:26:09,-27,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30567813646,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30569815923,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30571821013,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30573836121,C9:9B:15:F2:26:09,-27,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30575834165,C9:9B:15:F2:26:09,-28,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30577835337,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30579837911,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30581843919,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30583847751,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30585849507,C9:9B:15:F2:26:09,-27,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30587857094,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30589886723,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30591861146,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30593863703,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30595863063,C9:9B:15:F2:26:09,-27,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30597875015,C9:9B:15:F2:26:09,-28,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30599920295,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30601897407,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30603892896,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30607910616,C9:9B:15:F2:26:09,-27,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30609927593,C9:9B:15:F2:26:09,-27,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30611924237,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30613927572,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30615928399,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30617934206,C9:9B:15:F2:26:09,-27,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30623936150,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30625940008,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30627946566,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30629954434,C9:9B:15:F2:26:09,-27,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30631953413,C9:9B:15:F2:26:09,-27,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30633961096,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30635967475,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30637970613,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30639979973,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30641982032,C9:9B:15:F2:26:09,-27,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30643987777,C9:9B:15:F2:26:09,-27,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30645993875,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30648002189,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30650011856,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30652012941,C9:9B:15:F2:26:09,-28,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30654018078,C9:9B:15:F2:26:09,-27,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30656037329,C9:9B:15:F2:26:09,-23,0x1EFF4C00121900ABB3969AB262F03E81808C9BEACAD032C92391748B790100,0,1
30659922945,EF:B0:61:61:E4:9E,-23,0x1EFF4C001219003769FAC71AECAB4A1EB42EC48E609B0C9166AC6659C00200,0,1
30665942230,EF:B0:61:61:E4:9E,-28,0x1EFF4C001219003769FAC71AECAB4A1EB42EC48E609B0C9166AC6659C00200,0,1
30667948679,EF:B0:61:61:E4:9E,-28,0x1EFF4C001219003769FAC71AECAB4A1EB42EC48E609B0C9166AC6659C00200,0,1
30669950399,EF:B0:61:61:E4:9E,-23,0x1EFF4C001219003769FAC71AECAB4A1EB42EC48E609B0C9166AC6659C00200,0,1
30673952175,EF:B0:61:61:E4:9E,-23,0x1EFF4C001219003769FAC71AECAB4A1EB42EC48E609B0C9166AC6659C00200,0,1
30675957240,EF:B0:61:61:E4:9E,-23,0x1EFF4C001219003769FAC71AECAB4A1EB42EC48E609B0C9166AC6659C00200,0,1
30677960545,EF:B0:61:61:E4:9E,-27,0x1EFF4C001219003769FAC71AECAB4A1EB42EC48E609B0C9166AC6659C00200,0,1
30679968923,EF:B0:61:61:E4:9E,-27,0x1EFF4C001219003769FAC71AECAB4A1EB42EC48E609B0C9166AC6659C00200,0,1
30681967820,EF:B0:61:61:E4:9E,-22,0x1EFF4C001219003769FAC71AECAB4A1EB42EC48E609B0C9166AC6659C00200,0,1
